Municipio,Nombre,Tipo,Latitud,Longitud,Consultorios,Camas
Ixtapan de la Sal,C.S. IXTAPAN DE LA SAL,UNIDAD DE CONSULTA EXTERNA,18.844545,-99.680975,7,0
Ixtapan de la Sal,COMISIÓN DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE MÉXICO (DELEGACIÓN IXTAPAN DE LA SAL),ESTABLECIMIENTO DE APOYO,18.843574,-99.682065,0,0
Ixtapan del Oro,CEAPS IXTAPAN DEL ORO,UNIDAD DE CONSULTA EXTERNA,19.261312,-100.262242,6,2
Ixtapan del Oro,EL CHILAR,UNIDAD DE CONSULTA EXTERNA,19.248681,-100.295713,1,0
Ixtapan del Oro,MIAHUATLAN DE HIDALGO,UNIDAD DE CONSULTA EXTERNA,19.301225,-100.293177,1,0
Ixtapan del Oro,TUTUAPAN,UNIDAD DE CONSULTA EXTERNA,19.23746,-100.26767,1,0
Ixtlahuaca,HOSPITAL GENERAL IXTLAHUACA VALENTIN GÓMEZ FARÍAS,UNIDAD DE HOSPITALIZACION,19.569687,-99.756274,9,51
Ixtlahuaca,SAN PEDRO DE LOS BAÑOS III,UNIDAD DE CONSULTA EXTERNA,19.652377,-99.833353,1,0
Ixtlahuaca,C.S. SAN FRANCISCO IXTLAHUACA,UNIDAD DE CONSULTA EXTERNA,19.511384,-99.788214,2,0
Ixtlahuaca,C.S. SAN IGNACIO DEL PEDREGAL,UNIDAD DE CONSULTA EXTERNA,19.606326,-99.853456,2,0
Ixtlahuaca,CENTRO DE SALUD LA CONCEPCIÓN ENYEGE,UNIDAD DE CONSULTA EXTERNA,19.565314,-99.841533,1,0
Ixtlahuaca,CENTRO DE SALUD RINCÓN DE LOS PERALES,UNIDAD DE CONSULTA EXTERNA,19.553172,-99.820441,2,0
Ixtlahuaca,CENTRO DE SALUD SAN MIGUEL ENYEGE,UNIDAD DE CONSULTA EXTERNA,19.578049,-99.852652,1,0
Ixtlahuaca,GUADALUPE DEL RÍO,UNIDAD DE CONSULTA EXTERNA,19.713981,-99.892353,1,0
Ixtlahuaca,JALPA DE DOLORES,UNIDAD DE CONSULTA EXTERNA,19.651431,-99.871038,1,0
Ixtlahuaca,JALPA DE LOS BAÑOS,UNIDAD DE CONSULTA EXTERNA,19.677832,-99.869752,1,0
Ixtlahuaca,LA CONCEPCIÓN DE LOS BAÑOS III,UNIDAD DE CONSULTA EXTERNA,19.665607,-99.887443,1,0
Ixtlahuaca,LA GUADALUPANA,UNIDAD DE CONSULTA EXTERNA,19.561304,-99.895195,1,0
Ixtlahuaca,SAN FRANCISCO DEL RÍO,UNIDAD DE CONSULTA EXTERNA,19.693273,-99.895195,1,0
Ixtlahuaca,SAN ILDELFONSO PROFESORA ELDA GÓMEZ LUGO,UNIDAD DE CONSULTA EXTERNA,19.561606,-99.787513,1,0
Ixtlahuaca,SAN ISIDRO BOXIPÉ,UNIDAD DE CONSULTA EXTERNA,19.603645,-99.893097,1,0
Ixtlahuaca,SAN JOAQUÍN LA CABECERA,UNIDAD DE CONSULTA EXTERNA,19.559127,-99.747923,1,0
Ixtlahuaca,SAN PABLO DE LOS REMEDIOS,UNIDAD DE CONSULTA EXTERNA,19.632657,-99.839434,1,0
Ixtlahuaca,SAN ANTONIO BONIXI,UNIDAD DE CONSULTA EXTERNA,19.498804,-99.714299,2,0
Ixtlahuaca,SAN FRANCISCO DE GUZMAN,UNIDAD DE CONSULTA EXTERNA,19.621394,-99.774484,2,0
Ixtlahuaca,SAN JOAQUÍN EL JUNCO PROFESORA INÉS ÁNGELES SALAZAR,UNIDAD DE CONSULTA EXTERNA,19.55909,-99.774734,3,0
Ixtlahuaca,SAN MATEO IXTLÁHUACA,UNIDAD DE CONSULTA EXTERNA,19.606958,-99.800983,2,0
Ixtlahuaca,SAN ANDRÉS DEL PEDREGAL,UNIDAD DE CONSULTA EXTERNA,19.577916,-99.86464,3,0
Ixtlahuaca,SAN LORENZO TOXICO,UNIDAD DE CONSULTA EXTERNA,19.509389,-99.762756,3,0
Ixtlahuaca,EMILIANO ZAPATA III,UNIDAD DE CONSULTA EXTERNA,19.564122,-99.808345,2,0
Ixtlahuaca,SAN JERONIMO IXTAPANTONGO,UNIDAD DE CONSULTA EXTERNA,19.538109,-99.767402,1,0
Ixtlahuaca,SANTA ANA LA LADERA,UNIDAD DE CONSULTA EXTERNA,19.601727,-99.87796,1,0
Ixtlahuaca,GUADALUPE CACHI,UNIDAD DE CONSULTA EXTERNA,19.589333,-99.820084,3,0
Ixtlahuaca,SAN CRISTÓBAL DE LOS BAÑOS,UNIDAD DE CONSULTA EXTERNA,19.700953,-99.877124,2,0
Ixtlahuaca,SAN PEDRO BARRIO,UNIDAD DE CONSULTA EXTERNA,19.569444,-99.765245,3,0
Ixtlahuaca,SAN PEDRO DE LOS BAÑOS I,UNIDAD DE CONSULTA EXTERNA,19.678265,-99.844541,2,0
Ixtlahuaca,SANTA MARÍA DEL LLANO,UNIDAD DE CONSULTA EXTERNA,19.639498,-99.727666,2,0
Ixtlahuaca,EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.582358,-99.798754,4,0
Ixtlahuaca,SAN BARTOLO DEL LLANO,UNIDAD DE CONSULTA EXTERNA,19.591714,-99.743576,4,0
Ixtlahuaca,SAN PEDRO DE LOS BAÑOS II,UNIDAD DE CONSULTA EXTERNA,19.673286,-99.831516,4,0
Ixtlahuaca,SANTA ANA IXTLAHUACA,UNIDAD DE CONSULTA EXTERNA,19.582696,-99.887782,3,0
Ixtlahuaca,SANTO DOMINGO DE GUZMÁN,UNIDAD DE CONSULTA EXTERNA,19.592469,-99.778714,4,0
Ixtlahuaca,CONCEPCIÓN LOS BAÑOS,UNIDAD DE CONSULTA EXTERNA,19.680213,-99.859384,5,0
Ixtlahuaca,JURISDICCIÓN SANITARIA II. IXTLÁHUACA,ESTABLECIMIENTO DE APOYO,19.565977,-99.762391,0,0
Xalatlaco,HOSPITAL MUNICIPAL XALATLACO MARIANO MATAMOROS,UNIDAD DE HOSPITALIZACION,19.172453,-99.418441,6,25
Xalatlaco,EL POTRERO,UNIDAD DE CONSULTA EXTERNA,19.186192,-99.40036,1,0
Xalatlaco,SANTA FE MEZAPA,UNIDAD DE CONSULTA EXTERNA,19.164303,-99.451321,1,0
Xalatlaco,SAN JUAN TOMASQUILLO,UNIDAD DE CONSULTA EXTERNA,19.171609,-99.40257,3,0
Xalatlaco,XALATLACO,UNIDAD DE CONSULTA EXTERNA,19.185813,-99.415525,5,0
Jaltenco,CEAPS ALBORADA JALTENCO,UNIDAD DE CONSULTA EXTERNA,19.658641,-99.066545,5,4
Jaltenco,CEAPS JALTENCO,UNIDAD DE CONSULTA EXTERNA,19.749701,-99.092727,7,0
Jilotepec,H.G. JILOTEPEC,UNIDAD DE HOSPITALIZACION,19.954759,-99.547046,9,56
Jilotepec,CENTRO DE SALUD BUENAVISTA,UNIDAD DE CONSULTA EXTERNA,19.992968,-99.577294,1,0
Jilotepec,CENTRO DE SALUD TEUPAN,UNIDAD DE CONSULTA EXTERNA,19.941074,-99.696441,1,0
Jilotepec,EL HUIZACHE,UNIDAD DE CONSULTA EXTERNA,19.94783,-99.489801,1,0
Jilotepec,EL ROSAL,UNIDAD DE CONSULTA EXTERNA,20.0985,-99.6837,1,0
Jilotepec,LA COMUNIDAD,UNIDAD DE CONSULTA EXTERNA,20.012841,-99.588378,1,0
Jilotepec,SAN LORENZO NENAMICOYAN,UNIDAD DE CONSULTA EXTERNA,20.13749,-99.644386,1,0
Jilotepec,SAN LORENZO OCTEYUCO,UNIDAD DE CONSULTA EXTERNA,19.961226,-99.600291,1,0
Jilotepec,SAN LORENZO OCTEYUCO (EJIDO),UNIDAD DE CONSULTA EXTERNA,19.932433,-99.592958,1,0
Jilotepec,SAN MIGUEL DE LA VICTORIA,UNIDAD DE CONSULTA EXTERNA,20.067394,-99.593793,1,0
Jilotepec,XHIMOJAY,UNIDAD DE CONSULTA EXTERNA,19.905727,-99.636647,1,0
Jilotepec,ALDAMA,UNIDAD DE CONSULTA EXTERNA,19.991619,-99.668696,2,0
Jilotepec,C.S. AGUA ESCONDIDA,UNIDAD DE CONSULTA EXTERNA,19.980635,-99.576744,2,0
Jilotepec,DOXHICHO,UNIDAD DE CONSULTA EXTERNA,19.905759,-99.557477,2,0
Jilotepec,LAS HUERTAS,UNIDAD DE CONSULTA EXTERNA,19.973114,-99.556908,2,0
Jilotepec,SAN JUAN ACAZUCHITLAN,UNIDAD DE CONSULTA EXTERNA,20.146945,-99.597085,3,0
Jilotepec,SAN MARTÍN TUCHICULTLAPILCO,UNIDAD DE CONSULTA EXTERNA,20.093896,-99.648355,2,0
Jilotepec,SANTIAGO OXTHOC,UNIDAD DE CONSULTA EXTERNA,20.122985,-99.547472,2,0
Jilotepec,CALPULALPAN,UNIDAD DE CONSULTA EXTERNA,20.05837,-99.63404,4,0
Jilotepec,CENTRO DE SALUD XHIXHATA,UNIDAD DE CONSULTA EXTERNA,19.964577,-99.539925,7,0
Jilotepec,CANALEJAS,UNIDAD DE CONSULTA EXTERNA,19.978463,-99.606012,4,0
Jilotepec,CENTRO DE SALUD JILOTEPEC,UNIDAD DE CONSULTA EXTERNA,19.951905,-99.531056,7,0
Jilotepec,JURISDICCIÓN DE REGULACION SANITARIA,ESTABLECIMIENTO DE APOYO,19.960891,-99.5324,0,0
Jilotepec,JURISDICCIÓN SANITARIA III. JILOTEPEC,ESTABLECIMIENTO DE APOYO,19.950209,-99.532615,0,0
Jilotepec,OFICINAS DE LAS COORDINACIONES MUNICIPALES DE SALUD JILOTEPEC NORTE Y SOYANIQUILPAN-POLOTITLAN,ESTABLECIMIENTO DE APOYO,19.951785,-99.530639,0,0
Jilotzingo,CEAPS SAN LUIS AYUCA,UNIDAD DE CONSULTA EXTERNA,19.49605,-99.3536,6,4
Jilotzingo,STA ANA JILOTZINGO,UNIDAD DE CONSULTA EXTERNA,19.541,-99.39474458,1,0
Jilotzingo,CENTRO DE SALUD SANTA MARÍA MAZATLA,UNIDAD DE CONSULTA EXTERNA,19.5194,-99.3784,3,0
Jiquipilco,HOSPITAL MUNICIPAL HERMENEGILDO GALEANA JIQUIPILCO,UNIDAD DE HOSPITALIZACION,19.568048,-99.630538,7,34
Jiquipilco,BUENOS AIRES,UNIDAD DE CONSULTA EXTERNA,19.617109,-99.668108,1,0
Jiquipilco,EJIDO LLANO GRANDE,UNIDAD DE CONSULTA EXTERNA,19.572315,-99.664641,1,0
Jiquipilco,LOMA HIDALGO,UNIDAD DE CONSULTA EXTERNA,19.595959,-99.648429,1,0
Jiquipilco,MANZANA QUINTA,UNIDAD DE CONSULTA EXTERNA,19.53896,-99.601613,1,0
Jiquipilco,MOXTEJE,UNIDAD DE CONSULTA EXTERNA,19.570177,-99.632748,1,0
Jiquipilco,PORTEZUELOS,UNIDAD DE CONSULTA EXTERNA,19.528253,-99.65742,1,0
Jiquipilco,SAN ANTONIO NIXINÍ,UNIDAD DE CONSULTA EXTERNA,19.672233,-99.678183,1,0
Jiquipilco,SAN JOSÉ DEL SITIO,UNIDAD DE CONSULTA EXTERNA,19.603724,-99.670408,1,0
Jiquipilco,SAN MIGUEL YUXTEPEC,UNIDAD DE CONSULTA EXTERNA,19.540268,-99.712752,1,0
Jiquipilco,EJIDO LOMA DE MALACOTA,UNIDAD DE CONSULTA EXTERNA,19.658063,-99.669254,2,0
Jiquipilco,MANZANA SEXTA,UNIDAD DE CONSULTA EXTERNA,19.532301,-99.591643,2,0
Jiquipilco,SAN BARTOLO OXTOTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.621753,-99.616044,2,0
Jiquipilco,SANTA MARÍA NATIVITAS,UNIDAD DE CONSULTA EXTERNA,19.581393,-99.609189,2,0
Jiquipilco,SAN FELIPE SANTIAGO,UNIDAD DE CONSULTA EXTERNA,19.607942,-99.652985,2,0
Jiquipilco,JIQUIPILCO,UNIDAD DE CONSULTA EXTERNA,19.560895,-99.607081,4,0
Jiquipilco,SANTA CRUZ TEPEXPAN,UNIDAD DE CONSULTA EXTERNA,19.569444,-99.703524,3,0
Jiquipilco,U. MÓVIL ISEM RANCHO ALEGRE,ESTABLECIMIENTO DE APOYO,19.567168,-99.630922,0,0
Jocotitlán,CEAPS JOCOTITLAN DR. ADRIÁN CORREA CEDILLO,UNIDAD DE CONSULTA EXTERNA,19.700418,-99.790314,7,6
Jocotitlán,HUEMETLA,UNIDAD DE CONSULTA EXTERNA,19.715016,-99.737137,1,0
Jocotitlán,MAVORO,UNIDAD DE CONSULTA EXTERNA,19.704944,-99.822165,1,0
Jocotitlán,PROVIDENCIA,UNIDAD DE CONSULTA EXTERNA,19.698757,-99.750893,1,0
Jocotitlán,SAN FRANCISCO CHEJE,UNIDAD DE CONSULTA EXTERNA,19.677312,-99.748185,1,0
Jocotitlán,SANTA MARÍA ENDARE,UNIDAD DE CONSULTA EXTERNA,19.725945,-99.816117,1,0
Jocotitlán,TIACAQUE,UNIDAD DE CONSULTA EXTERNA,19.671203,-99.712475,1,0
Jocotitlán,SANTIAGO CASANDEJE,UNIDAD DE CONSULTA EXTERNA,19.78642,-99.971081,2,0
Jocotitlán,BARRIO LA LUZ,UNIDAD DE CONSULTA EXTERNA,19.715226,-99.714159,1,0
Jocotitlán,CENTRO DE SALUD SANTA MARÍA CITENDEJE,UNIDAD DE CONSULTA EXTERNA,19.78227,-99.92882,2,0
Jocotitlán,JOCOTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.705509,-99.794178,3,0
Jocotitlán,SAN JUAN COAJOMULCO,UNIDAD DE CONSULTA EXTERNA,19.753702,-99.968257,2,0
Jocotitlán,SAN MIGUEL TENOCHTITLAN,UNIDAD DE CONSULTA EXTERNA,19.752219,-99.921155,2,0
Jocotitlán,SANTIAGO YECHE,UNIDAD DE CONSULTA EXTERNA,19.702775,-99.701203,2,0
Jocotitlán,CENTRO DE SALUD LOS REYES,UNIDAD DE CONSULTA EXTERNA,19.674965,-99.761181,4,0
Joquicingo,CEAPS JOQUICINGO IGNACIO PÉREZ BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.049917,-99.532433,7,4
Joquicingo,EL GUARDA DE GUERRERO,UNIDAD DE CONSULTA EXTERNA,19.023299,-99.479312,1,0
Joquicingo,MAXTLECA DE GALEANA,UNIDAD DE CONSULTA EXTERNA,19.027657,-99.55645,1,0
Joquicingo,SAN MIGUEL OCAMPO,UNIDAD DE CONSULTA EXTERNA,19.100576,-99.530302,1,0
Joquicingo,CENTRO DE SALUD TECHUCHULCO DE ALLENDE,UNIDAD DE CONSULTA EXTERNA,19.112823,-99.523972,4,0
Juchitepec,CEAPS JUCHITEPEC IGNACIO LÓPEZ RAYÓN BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.101605,-98.886963,6,4
Juchitepec,SAN MATIAS CUIJINGO,UNIDAD DE CONSULTA EXTERNA,19.0822,-98.8494,3,0
Lerma,HOSPITAL MUNICIPAL LERMA,UNIDAD DE HOSPITALIZACION,19.326935,-99.476313,10,42
Lerma,CEAPS COLONIA GUADALUPE VICTORIA HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.401237,-99.452522,7,4
Lerma,CEAPS IGNACIO ALLENDE,UNIDAD DE CONSULTA EXTERNA,19.365511,-99.492655,6,4
Lerma,SAN PEDRO HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.40444315,-99.47603299,1,0
Lerma,ZACAMULPA HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.39352647,-99.44836107,2,0
Lerma,CENTRO DE SALUD SANTA CATARINA,UNIDAD DE CONSULTA EXTERNA,19.398439,-99.490237,3,0
Lerma,COL.REFORMA TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,19.38953405,-99.4837555,2,0
Lerma,SAN LORENZO HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.40125297,-99.45248899,2,0
Lerma,COL. ÁLVARO OBREGÓN,UNIDAD DE CONSULTA EXTERNA,19.3786265,-99.49599442,1,0
Lerma,SANTIAGO ANALCO,UNIDAD DE CONSULTA EXTERNA,19.33177973,-99.44754122,1,0
Lerma,SAN MIGUEL AMEYALCO,UNIDAD DE CONSULTA EXTERNA,19.30346575,-99.45877877,2,0
Lerma,SAN NICOLÁS PERALTA,UNIDAD DE CONSULTA EXTERNA,19.35808208,-99.4849339,2,0
Lerma,SN.FRANCISCO XOCHICUAUTLA,UNIDAD DE CONSULTA EXTERNA,19.36798391,-99.44956807,2,0
Lerma,LERMA DE VILLADA,UNIDAD DE CONSULTA EXTERNA,19.285856,-99.514307,4,0
Lerma,SAN PEDRO TULTEPEC,UNIDAD DE CONSULTA EXTERNA,19.26675178,-99.51316415,4,0
Lerma,SANTA MARÍA ATARASQUILLO,UNIDAD DE CONSULTA EXTERNA,19.32613376,-99.46008435,3,0
Lerma,COMISIÓN DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE MÉXICO (DELEGACIÓN TEXCOCO),ESTABLECIMIENTO DE APOYO,19.506315,-98.889357,0,0
Lerma,JURISDICCIÓN SANITARIA VI. XONACATLÁN,ESTABLECIMIENTO DE APOYO,19.288343,-99.510255,0,0
Malinalco,HOSPITAL MUNICIPAL MALINALCO PEDRO ASCENCIO DE ALQUISIRAS,UNIDAD DE HOSPITALIZACION,18.947174,-99.491534,9,28
Malinalco,NOXTEPEC DE ZARAGOZA,UNIDAD DE CONSULTA EXTERNA,18.810979,-99.48286,1,0
Malinalco,EL PLATANAR,UNIDAD DE CONSULTA EXTERNA,18.82775,-99.456101,1,0
Malinalco,PACHUQUILLA II,UNIDAD DE CONSULTA EXTERNA,18.892977,-99.546035,2,0
Malinalco,SN SIMON EL ALTO,UNIDAD DE CONSULTA EXTERNA,18.995559,-99.504512,1,0
Malinalco,CHALMA,UNIDAD DE CONSULTA EXTERNA,18.927006,-99.440445,3,0
Malinalco,SN ANDRÉS NICOLÁS BRAVO,UNIDAD DE CONSULTA EXTERNA,18.766986,-99.465178,3,0
Melchor Ocampo,CEAPS MELCHOR OCAMPO BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.700505,-99.140523,6,2
Melchor Ocampo,VISITACION 1,UNIDAD DE CONSULTA EXTERNA,19.716049,-99.13765,4,0
Melchor Ocampo,CENTRO DE SALUD EL MIRADOR,UNIDAD DE CONSULTA EXTERNA,19.708789,-99.127826,6,0
Melchor Ocampo,CENTRO DE SALUD MELCHOR OCAMPO,UNIDAD DE CONSULTA EXTERNA,19.715389,-99.120296,4,0
Metepec,CEAPS SAN GASPAR TLALHUELILPAN,UNIDAD DE CONSULTA EXTERNA,19.244857,-99.552539,9,8
Metepec,CARAVANA TOLUCA EMBARCADERO,UNIDAD DE CONSULTA EXTERNA,19.249858,-99.57404,1,0
Metepec,CENTRO DE SALUD DE SANTA CRUZ OCOTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.236864,-99.631128,3,0
Metepec,LA MAGDALENA OCOTITLAN,UNIDAD DE CONSULTA EXTERNA,19.235804,-99.621742,2,0
Metepec,SAN BARTOLOME TLALTELULCO,UNIDAD DE CONSULTA EXTERNA,19.226672,-99.631945,3,0
Metepec,SAN MIGUEL TOTOCUITLAPILCO,UNIDAD DE CONSULTA EXTERNA,19.228238,-99.59332,3,0
Metepec,METEPEC,UNIDAD DE CONSULTA EXTERNA,19.256519,-99.612238,5,0
Metepec,SAN JERONIMO CHICAHUALCO,UNIDAD DE CONSULTA EXTERNA,19.280275,-99.590501,5,0
Metepec,CENTRO DE SALUD CON ATENCIÓN AL ADULTO MAYOR METEPEC,UNIDAD DE CONSULTA EXTERNA,19.25809,-99.596734,9,0
Metepec,ALMACÉN GENERAL DE SEGURO POPULAR,ESTABLECIMIENTO DE APOYO,19.283576,-99.570266,0,0
Metepec,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 16 SAN MATEO ATENCO,ESTABLECIMIENTO DE APOYO,19.2856,99.5968,0,0
Metepec,OFICINAS CENTRALES DEL INSTITUTO DE SALUD DEL ESTADO DE MÉXICO SEDE METEPEC,ESTABLECIMIENTO DE APOYO,19.250177,-99.573996,0,0
Metepec,UNIDAD ESTATAL DE PROTECCIÓN SOCIAL EN SALUD,ESTABLECIMIENTO DE APOYO,19.282089,-99.574524,0,0
Mexicaltzingo,MEXICALTZINGO,UNIDAD DE CONSULTA EXTERNA,19.208238,-99.58697,4,0
San Bartolo Morelos,EJIDO SAN ANTONIO,UNIDAD DE CONSULTA EXTERNA,19.732459,-99.670298,1,0
San Bartolo Morelos,CEAPS SAN BARTOLO MORELOS,UNIDAD DE CONSULTA EXTERNA,19.785708,-99.669954,5,5
San Bartolo Morelos,COLONIA FRANCISCO I.MADERO,UNIDAD DE CONSULTA EXTERNA,19.804077,-99.738263,1,0
San Bartolo Morelos,SAN GREGORIO MACAPEXCO,UNIDAD DE CONSULTA EXTERNA,19.784445,-99.640697,1,0
San Bartolo Morelos,SAN JOSÉ LA EPIFANIA,UNIDAD DE CONSULTA EXTERNA,19.714844,-99.645765,1,0
San Bartolo Morelos,SAN SEBASTIAN BUENOS AIRES,UNIDAD DE CONSULTA EXTERNA,19.725877,-99.603016,1,0
San Bartolo Morelos,TLALPUJAHUILLA,UNIDAD DE CONSULTA EXTERNA,19.661289,-99.626376,1,0
San Bartolo Morelos,SAN MARCOS TLAZALPAN,UNIDAD DE CONSULTA EXTERNA,19.805836,-99.718732,4,0
San Bartolo Morelos,BARRIO CUARTO LA LOMA,UNIDAD DE CONSULTA EXTERNA,19.765673,-99.678839,1,0
San Bartolo Morelos,SANTA CLARA DE JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.712976,-99.608665,1,0
San Bartolo Morelos,SAN LORENZO MALACOTA,UNIDAD DE CONSULTA EXTERNA,19.642702,-99.613246,4,0
Naucalpan de Juárez,CENTRO ESPECIALIZADO DE ATENCIÓN A PERSONAS CON DISCAPACIDAD VISUAL,UNIDAD DE HOSPITALIZACION,19.470444,-99.239059,22,15
Naucalpan de Juárez,H.G. DR. MAXIMILIANO RUÍZ CASTAÑEDA,UNIDAD DE HOSPITALIZACION,19.468121,-99.234602,16,198
Naucalpan de Juárez,CEAPS NICOLÁS BRAVO,UNIDAD DE CONSULTA EXTERNA,19.4697,-99.2708,7,6
Naucalpan de Juárez,SAN RAFAEL CHAMAPA MODULO ODONTOPEDIATRICO,UNIDAD DE CONSULTA EXTERNA,19.4567,-99.2561,1,0
Naucalpan de Juárez,CAPA CENTRO NUEVA VIDA NAUCALPAN INDEPENDENCIA,UNIDAD DE CONSULTA EXTERNA,19.4346,-99.2504,2,0
Naucalpan de Juárez,CAPA CENTRO NUEVA VIDA NAUCALPAN,UNIDAD DE CONSULTA EXTERNA,19.4686,-99.2344,2,0
Naucalpan de Juárez,CAPA CENTRO NUEVA VIDA OLIMPIADA 68,UNIDAD DE CONSULTA EXTERNA,19.4478,-99.2788,2,0
Naucalpan de Juárez,CAPASITS NAUCALPAN,UNIDAD DE CONSULTA EXTERNA,19.4685,-99.2345,4,0
Naucalpan de Juárez,CARAVANA NAUCALPAN 1,UNIDAD DE CONSULTA EXTERNA,19.469822,-99.270971,2,0
Naucalpan de Juárez,U. MOVIL ISEM SATÉLITE,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0
Naucalpan de Juárez,U. MÓVIL ISEM EL TEJOCOTE,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0
Naucalpan de Juárez,U. MÓVIL ISEM LA CAÑADA,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0
Naucalpan de Juárez,U. MÓVIL ISEM LOS LEONES,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0
Naucalpan de Juárez,U. MÓVIL ISEM LOS REMEDIOS,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0
Naucalpan de Juárez,U. MÓVIL ISEM TECAMACHALCO,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0
Naucalpan de Juárez,U. MÓVIL ISEM VICENTE GUERRERO,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0
Naucalpan de Juárez,SANTIAGO TEPATLAXCO,UNIDAD DE CONSULTA EXTERNA,19.487,-99.3427,3,0
Naucalpan de Juárez,LA MANCHA 1,UNIDAD DE CONSULTA EXTERNA,19.4334,-99.2686,4,0
Naucalpan de Juárez,SAN FRANCISCO CHIMALPA,UNIDAD DE CONSULTA EXTERNA,19.4415,-99.3388,3,0
Naucalpan de Juárez,RINCÓN VERDE,UNIDAD DE CONSULTA EXTERNA,19.5024,-99.2843,5,0
Naucalpan de Juárez,BENITO JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.437,-99.2619,7,0
Naucalpan de Juárez,CAPULIN SOLEDAD,UNIDAD DE CONSULTA EXTERNA,19.4505,-99.2587,7,0
Naucalpan de Juárez,CENTRO DE SALUD NAUCALPAN,UNIDAD DE CONSULTA EXTERNA,19.4706,-99.2386,10,0
Naucalpan de Juárez,EL MOLINITO,UNIDAD DE CONSULTA EXTERNA,19.46,-99.2376,7,0
Naucalpan de Juárez,INDEPENDENCIA,UNIDAD DE CONSULTA EXTERNA,19.435,-99.2503,7,0
Naucalpan de Juárez,LAS HUERTAS,UNIDAD DE CONSULTA EXTERNA,19.4578,-99.2815,7,0
Naucalpan de Juárez,OLIMPIADA 68,UNIDAD DE CONSULTA EXTERNA,19.4477,-99.2791,7,0
Naucalpan de Juárez,SAN FRANCISCO CUAUTLALPAN,UNIDAD DE CONSULTA EXTERNA,19.4618,-99.2239,7,0
Naucalpan de Juárez,SAN LORENZO TOTOLINGA,UNIDAD DE CONSULTA EXTERNA,19.4596,-99.2703,7,0
Naucalpan de Juárez,SAN MATEO (LA PRESA),UNIDAD DE CONSULTA EXTERNA,19.4949,-99.279,7,0
Naucalpan de Juárez,SAN RAFAEL CHAMAPA,UNIDAD DE CONSULTA EXTERNA,19.4565,-99.2562,7,0
Naucalpan de Juárez,COMISIÓN DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE MÉXICO (DELEGACIÓN DEL VALLE DE MÉXICO - NAUCALPAN),ESTABLECIMIENTO DE APOYO,19.2866395,-99.6550504,0,0
Naucalpan de Juárez,JURISDICCIÓN DE REGULACION SANITARIA,ESTABLECIMIENTO DE APOYO,19.4874924,99.2438267,0,0
Naucalpan de Juárez,JURISDICCIÓN SANITARIA XII. NAUCALPAN,ESTABLECIMIENTO DE APOYO,19.473232,-99.247337,0,0
Nezahualcóyotl,H.G. DR. GUSTAVO BAZ PRADA,UNIDAD DE HOSPITALIZACION,19.422298,-99.01492,14,204
Nezahualcóyotl,HOSPITAL GENERAL LA PERLA NEZAHUALCOYOTL,UNIDAD DE HOSPITALIZACION,19.387708,-98.989443,33,204
Nezahualcóyotl,CAPA CENTRO NUEVA VIDA PIRULES,UNIDAD DE CONSULTA EXTERNA,19.40649,-99.029816,2,0
Nezahualcóyotl,CAPA CENTRO NUEVA VIDA NEZA ESTADO DE MEXICO,UNIDAD DE CONSULTA EXTERNA,19.424007,-99.048236,2,0
Nezahualcóyotl,CAPA CENTRO NUEVA VIDA NEZA JARDINES,UNIDAD DE CONSULTA EXTERNA,19.477709,-99.058667,2,0
Nezahualcóyotl,CAPA CENTRONUEVA VIDA NEZA MANANTIALES,UNIDAD DE CONSULTA EXTERNA,19.377082,-98.993414,2,0
Nezahualcóyotl,CAPASITS NEZAHUALCOYOTL,UNIDAD DE CONSULTA EXTERNA,19.386451,-98.990617,4,0
Nezahualcóyotl,EL SOL,UNIDAD DE CONSULTA EXTERNA,19.430749,-99.031982,7,0
