Municipio,Nombre,Tipo,Latitud,Longitud,ConsultoriosG,ConsultoriosO,ConsultoriosT,CamasH,CamasO,CamasT
HUEHUETOCA,SAN PEDRO XALPA,UNIDAD DE CONSULTA EXTERNA,19.818808,-99.18118,2,0,2,0,0,0
HUEHUETOCA,CENTRO DE SALUD SANTA TERESA,UNIDAD DE CONSULTA EXTERNA,19.842059,-99.23686,4,1,5,0,0,0
HUEHUETOCA,SALITRILLO,ESTABLECIMIENTO DE APOYO,19.83148,-99.207458,0,0,0,0,0,0
HUEYPOXTLA,HOSPITAL GENERAL HUEYPOXTLA HERMENEGILDO GALEANA BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.919259,-99.069467,0,10,10,30,21,51
HUEYPOXTLA,TEZONTLALPAN DE ZAPATA,UNIDAD DE CONSULTA EXTERNA,20.021302,-98.99436,1,0,1,0,0,0
HUEYPOXTLA,HUEYPOXTLA,UNIDAD DE CONSULTA EXTERNA,19.91315,-99.083327,1,0,1,0,0,0
HUEYPOXTLA,SAN FRANCISCO ZACACALCO,UNIDAD DE CONSULTA EXTERNA,19.930751,-98.987031,2,0,2,0,0,0
HUEYPOXTLA,SAN MARCOS JILOTZINGO,UNIDAD DE CONSULTA EXTERNA,19.867211,-99.048277,2,0,2,0,0,0
HUEYPOXTLA,SANTA MARÍA AJOLOAPAN,UNIDAD DE CONSULTA EXTERNA,19.97741,-99.044599,2,1,3,0,0,0
HUIXQUILUCAN,HOSPITAL SANTOS DEGOLLADO BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.359231,-99.353081,4,7,11,8,10,18
HUIXQUILUCAN,CEAPS PALO SOLO,UNIDAD DE CONSULTA EXTERNA,19.414631,-99.272134,3,5,8,0,6,6
HUIXQUILUCAN,MATERNIDAD HUIXQUILUCAN,UNIDAD DE CONSULTA EXTERNA,19.36184669,-99.34037686,0,6,6,0,10,10
HUIXQUILUCAN,PIEDRA GRANDE,UNIDAD DE CONSULTA EXTERNA,19.353068,-99.384582,1,0,1,0,0,0
HUIXQUILUCAN,UNIDAD DE ESPECIALIDAD MEDICA DETECCIÓN Y DIAGNÓSTICO DEL CANCER DE MAMA HUIXQUILUCAN,UNIDAD DE CONSULTA EXTERNA,19.361864,-99.339567,0,1,1,0,0,0
HUIXQUILUCAN,SANTA CRUZ AYOTUXCO,UNIDAD DE CONSULTA EXTERNA,19.378481,-99.371858,2,0,2,0,0,0
HUIXQUILUCAN,CENTRO DE SALUD HUIXQUILUCAN,UNIDAD DE CONSULTA EXTERNA,19.3618466,-99.3403768,3,3,6,0,0,0
HUIXQUILUCAN,DOS RÍOS,UNIDAD DE CONSULTA EXTERNA,19.371952,-99.343846,3,0,3,0,0,0
HUIXQUILUCAN,SAN CRISTÓBAL TEXCALUCAN,UNIDAD DE CONSULTA EXTERNA,19.404296,-99.333455,3,1,4,0,0,0
HUIXQUILUCAN,SAN JUAN YAUTEPEC,UNIDAD DE CONSULTA EXTERNA,19.343934,-99.344353,3,0,3,0,0,0
HUIXQUILUCAN,SANTIAGO YANCUITLALPAN,UNIDAD DE CONSULTA EXTERNA,19.385775,-99.302521,3,0,3,0,0,0
HUIXQUILUCAN,SAN FERNANDO,UNIDAD DE CONSULTA EXTERNA,19.388899,-99.283059,6,1,7,0,0,0
ISIDRO FABELA,CEAPS TLAZALA,UNIDAD DE CONSULTA EXTERNA,19.560869,-99.4179085,2,4,6,0,3,3
ISIDRO FABELA,TLAZALA DE FABELA,UNIDAD DE CONSULTA EXTERNA,19.55270806,-99.41883,3,1,4,0,0,0
IXTAPALUCA,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD IXTAPALUCA,UNIDAD DE HOSPITALIZACION,19.3189436,-98.8557364,0,49,49,246,145,391
IXTAPALUCA,ZOQUIAPAN DR. PEDRO LÓPEZ,UNIDAD DE HOSPITALIZACION,19.319448,-98.852671,2,17,19,60,20,80
IXTAPALUCA,HOSPITAL MUNICIPAL IXTAPALUCA LEONA VICARIO BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.306516,-98.85946,2,5,7,18,10,28
IXTAPALUCA,H. ZOQUIAPAN GRANJA LA SALUD,UNIDAD DE HOSPITALIZACION,19.316974,-98.855197,5,31,36,146,15,161
IXTAPALUCA,CAPA CENTRO NUEVA VIDA IXTAPALUCA ZOQUIAPAN,UNIDAD DE CONSULTA EXTERNA,19.319649,-98.852135,1,3,4,0,0,0
IXTAPALUCA,CAPA CENTRO NUEVA VIDA IXTAPALUCA ALFREDO DEL MAZO,UNIDAD DE CONSULTA EXTERNA,19.296169,-98.906659,0,2,2,0,0,0
IXTAPALUCA,CENTRO INTEGRAL DE SALUD MENTAL IXTAPALUCA,UNIDAD DE CONSULTA EXTERNA,19.319995,-98.851981,1,5,6,0,0,0
IXTAPALUCA,UNEME ENFERMEDADES CRÓNICAS ZOQUIAPAN IXTAPALUCA,UNIDAD DE CONSULTA EXTERNA,19.319833,-98.852139,1,2,3,0,0,0
IXTAPALUCA,U. MÓVIL ISEM WENCESLAO,UNIDAD DE CONSULTA EXTERNA,19.3066,-98.9103,0,0,0,0,0,0
IXTAPALUCA,ALFREDO DEL MAZO,UNIDAD DE CONSULTA EXTERNA,19.296204,-98.906671,1,0,1,0,0,0
IXTAPALUCA,COATEPEC,UNIDAD DE CONSULTA EXTERNA,19.384747,-98.846888,1,0,1,0,0,0
IXTAPALUCA,GENERAL MANUEL ÁVILA CAMACHO,UNIDAD DE CONSULTA EXTERNA,19.32472574,-98.76123813,1,0,1,0,0,0
IXTAPALUCA,LOMA BONITA,UNIDAD DE CONSULTA EXTERNA,19.315005,-98.92448,1,0,1,0,0,0
IXTAPALUCA,RÍO FRÍO DE JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.35266657,-98.67330995,1,0,1,0,0,0
IXTAPALUCA,CENTRO DE SALUD LOS HÉROES,UNIDAD DE CONSULTA EXTERNA,19.33143,-98.87715,2,1,3,0,0,0
IXTAPALUCA,CENTRO DE SALUD LUIS CÓRDOVA,UNIDAD DE CONSULTA EXTERNA,19.33593,-98.92653,2,1,3,0,0,0
IXTAPALUCA,CENTRO DE SALUD SANTA BÁRBARA,UNIDAD DE CONSULTA EXTERNA,19.295252,-98.89601,2,1,3,0,0,0
IXTAPALUCA,CITLALMINA,UNIDAD DE CONSULTA EXTERNA,19.326504,-98.941193,2,2,4,0,0,0
IXTAPALUCA,COLONIA AYOTLA,UNIDAD DE CONSULTA EXTERNA,19.31121676,-98.93093613,2,0,2,0,0,0
IXTAPALUCA,COLONIA CHOCOLINES,UNIDAD DE CONSULTA EXTERNA,19.329043,-98.896102,2,0,2,0,0,0
IXTAPALUCA,COLONIA TEJOLOTE,UNIDAD DE CONSULTA EXTERNA,19.319452,-98.912201,2,1,3,0,0,0
IXTAPALUCA,COLONIA VALLE VERDE,UNIDAD DE CONSULTA EXTERNA,19.310087,-98.914563,2,0,2,0,0,0
IXTAPALUCA,EL MOLINITO,UNIDAD DE CONSULTA EXTERNA,19.301405,-98.92255,2,0,2,0,0,0
IXTAPALUCA,CENTRO DE SALUD MELCHOR OCAMPO,UNIDAD DE CONSULTA EXTERNA,19.333639,-98.91225,3,1,4,0,0,0
IXTAPALUCA,SAN FRANCISCO ACUAUTLA,UNIDAD DE CONSULTA EXTERNA,19.34744827,-98.85425714,3,1,4,0,0,0
IXTAPALUCA,IXTAPALUCA,UNIDAD DE CONSULTA EXTERNA,19.317149,-98.888589,4,0,4,0,0,0
IXTAPALUCA,COLONIA SANTA CRUZ TLAPACOYA,UNIDAD DE CONSULTA EXTERNA,19.306654,-98.910137,5,1,6,0,0,0
IXTAPALUCA,CENTRO DE SALUD CUATRO VIENTOS,UNIDAD DE CONSULTA EXTERNA,19.29710417,-98.83944685,6,1,7,0,0,0
IXTAPAN DE LA SAL,HOSPITAL GENERAL IXTAPAN DE LA SAL,UNIDAD DE HOSPITALIZACION,18.81888,-99.668328,0,9,9,30,26,56
IXTAPAN DE LA SAL,AHUACATITLAN,UNIDAD DE CONSULTA EXTERNA,18.900943,-99.710352,1,0,1,0,0,0
IXTAPAN DE LA SAL,SAN MIGUEL LADERAS,UNIDAD DE CONSULTA EXTERNA,18.883732,-99.69795,1,0,1,0,0,0
IXTAPAN DE LA SAL,UNIÓN RIVA PALACIO,UNIDAD DE CONSULTA EXTERNA,18.827095,-99.819388,1,0,1,0,0,0
IXTAPAN DE LA SAL,CENTRO DE SALUD EL SALITRE,UNIDAD DE CONSULTA EXTERNA,18.818252,-99.667609,2,1,3,0,0,0
IXTAPAN DE LA SAL,LLANO DE LA UNIÓN,UNIDAD DE CONSULTA EXTERNA,18.866268,-99.640556,2,0,2,0,0,0
IXTAPAN DE LA SAL,SAN ALEJO,UNIDAD DE CONSULTA EXTERNA,18.835574,-99.725468,2,0,2,0,0,0
IXTAPAN DE LA SAL,CARAVANA TECOMETEPEC,UNIDAD DE CONSULTA EXTERNA,18.818437,-99.667573,1,0,1,0,0,0
IXTAPAN DE LA SAL,C.S. IXTAPAN DE LA SAL,UNIDAD DE CONSULTA EXTERNA,18.844545,-99.680975,4,3,7,0,0,0
IXTAPAN DE LA SAL,COMISIÓN DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE MÉXICO (DELEGACIÓN IXTAPAN DE LA SAL),ESTABLECIMIENTO DE APOYO,18.843574,-99.682065,0,0,0,0,0,0
IXTAPAN DEL ORO,CEAPS IXTAPAN DEL ORO,UNIDAD DE CONSULTA EXTERNA,19.261312,-100.262242,3,3,6,0,2,2
IXTAPAN DEL ORO,EL CHILAR,UNIDAD DE CONSULTA EXTERNA,19.248681,-100.295713,1,0,1,0,0,0
IXTAPAN DEL ORO,MIAHUATLAN DE HIDALGO,UNIDAD DE CONSULTA EXTERNA,19.301225,-100.293177,1,0,1,0,0,0
IXTAPAN DEL ORO,TUTUAPAN,UNIDAD DE CONSULTA EXTERNA,19.23746,-100.26767,1,0,1,0,0,0
IXTLAHUACA,HOSPITAL GENERAL IXTLAHUACA VALENTIN GÓMEZ FARÍAS,UNIDAD DE HOSPITALIZACION,19.569687,-99.756274,1,8,9,30,21,51
IXTLAHUACA,SAN PEDRO DE LOS BAÑOS III,UNIDAD DE CONSULTA EXTERNA,19.652377,-99.833353,1,0,1,0,0,0
IXTLAHUACA,C.S. SAN FRANCISCO IXTLAHUACA,UNIDAD DE CONSULTA EXTERNA,19.511384,-99.788214,1,1,2,0,0,0
IXTLAHUACA,C.S. SAN IGNACIO DEL PEDREGAL,UNIDAD DE CONSULTA EXTERNA,19.606326,-99.853456,1,1,2,0,0,0
IXTLAHUACA,CENTRO DE SALUD LA CONCEPCIÓN ENYEGE,UNIDAD DE CONSULTA EXTERNA,19.565314,-99.841533,1,0,1,0,0,0
IXTLAHUACA,CENTRO DE SALUD RINCÓN DE LOS PERALES,UNIDAD DE CONSULTA EXTERNA,19.553172,-99.820441,1,1,2,0,0,0
IXTLAHUACA,CENTRO DE SALUD SAN MIGUEL ENYEGE,UNIDAD DE CONSULTA EXTERNA,19.578049,-99.852652,1,0,1,0,0,0
IXTLAHUACA,GUADALUPE DEL RÍO,UNIDAD DE CONSULTA EXTERNA,19.713981,-99.892353,1,0,1,0,0,0
IXTLAHUACA,JALPA DE DOLORES,UNIDAD DE CONSULTA EXTERNA,19.651431,-99.871038,1,0,1,0,0,0
IXTLAHUACA,JALPA DE LOS BAÑOS,UNIDAD DE CONSULTA EXTERNA,19.677832,-99.869752,1,0,1,0,0,0
IXTLAHUACA,LA CONCEPCIÓN DE LOS BAÑOS III,UNIDAD DE CONSULTA EXTERNA,19.665607,-99.887443,1,0,1,0,0,0
IXTLAHUACA,LA GUADALUPANA,UNIDAD DE CONSULTA EXTERNA,19.561304,-99.895195,1,0,1,0,0,0
IXTLAHUACA,SAN FRANCISCO DEL RÍO,UNIDAD DE CONSULTA EXTERNA,19.693273,-99.895195,1,0,1,0,0,0
IXTLAHUACA,SAN ILDELFONSO PROFESORA ELDA GÓMEZ LUGO,UNIDAD DE CONSULTA EXTERNA,19.561606,-99.787513,1,0,1,0,0,0
IXTLAHUACA,SAN ISIDRO BOXIPÉ,UNIDAD DE CONSULTA EXTERNA,19.603645,-99.893097,1,0,1,0,0,0
IXTLAHUACA,SAN JOAQUÍN LA CABECERA,UNIDAD DE CONSULTA EXTERNA,19.559127,-99.747923,1,0,1,0,0,0
IXTLAHUACA,SAN PABLO DE LOS REMEDIOS,UNIDAD DE CONSULTA EXTERNA,19.632657,-99.839434,1,0,1,0,0,0
IXTLAHUACA,SAN ANTONIO BONIXI,UNIDAD DE CONSULTA EXTERNA,19.498804,-99.714299,2,0,2,0,0,0
IXTLAHUACA,SAN FRANCISCO DE GUZMAN,UNIDAD DE CONSULTA EXTERNA,19.621394,-99.774484,2,0,2,0,0,0
IXTLAHUACA,SAN JOAQUÍN EL JUNCO PROFESORA INÉS ÁNGELES SALAZAR,UNIDAD DE CONSULTA EXTERNA,19.55909,-99.774734,2,1,3,0,0,0
IXTLAHUACA,SAN MATEO IXTLÁHUACA,UNIDAD DE CONSULTA EXTERNA,19.606958,-99.800983,2,0,2,0,0,0
IXTLAHUACA,SAN ANDRÉS DEL PEDREGAL,UNIDAD DE CONSULTA EXTERNA,19.577916,-99.86464,3,0,3,0,0,0
IXTLAHUACA,SAN LORENZO TOXICO,UNIDAD DE CONSULTA EXTERNA,19.509389,-99.762756,3,0,3,0,0,0
IXTLAHUACA,EMILIANO ZAPATA III,UNIDAD DE CONSULTA EXTERNA,19.564122,-99.808345,1,1,2,0,0,0
IXTLAHUACA,SAN JERONIMO IXTAPANTONGO,UNIDAD DE CONSULTA EXTERNA,19.538109,-99.767402,1,0,1,0,0,0
IXTLAHUACA,SANTA ANA LA LADERA,UNIDAD DE CONSULTA EXTERNA,19.601727,-99.87796,1,0,1,0,0,0
IXTLAHUACA,GUADALUPE CACHI,UNIDAD DE CONSULTA EXTERNA,19.589333,-99.820084,2,1,3,0,0,0
IXTLAHUACA,SAN CRISTÓBAL DE LOS BAÑOS,UNIDAD DE CONSULTA EXTERNA,19.700953,-99.877124,2,0,2,0,0,0
IXTLAHUACA,SAN PEDRO BARRIO,UNIDAD DE CONSULTA EXTERNA,19.569444,-99.765245,2,1,3,0,0,0
IXTLAHUACA,SAN PEDRO DE LOS BAÑOS I,UNIDAD DE CONSULTA EXTERNA,19.678265,-99.844541,2,0,2,0,0,0
IXTLAHUACA,SANTA MARÍA DEL LLANO,UNIDAD DE CONSULTA EXTERNA,19.639498,-99.727666,2,0,2,0,0,0
IXTLAHUACA,EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.582358,-99.798754,3,1,4,0,0,0
IXTLAHUACA,SAN BARTOLO DEL LLANO,UNIDAD DE CONSULTA EXTERNA,19.591714,-99.743576,3,1,4,0,0,0
IXTLAHUACA,SAN PEDRO DE LOS BAÑOS II,UNIDAD DE CONSULTA EXTERNA,19.673286,-99.831516,3,1,4,0,0,0
IXTLAHUACA,SANTA ANA IXTLAHUACA,UNIDAD DE CONSULTA EXTERNA,19.582696,-99.887782,3,0,3,0,0,0
IXTLAHUACA,SANTO DOMINGO DE GUZMÁN,UNIDAD DE CONSULTA EXTERNA,19.592469,-99.778714,3,1,4,0,0,0
IXTLAHUACA,CONCEPCIÓN LOS BAÑOS,UNIDAD DE CONSULTA EXTERNA,19.680213,-99.859384,4,1,5,0,0,0
IXTLAHUACA,JURISDICCIÓN SANITARIA II. IXTLÁHUACA,ESTABLECIMIENTO DE APOYO,19.565977,-99.762391,0,0,0,0,0,0
XALATLACO,HOSPITAL MUNICIPAL XALATLACO MARIANO MATAMOROS,UNIDAD DE HOSPITALIZACION,19.172453,-99.418441,1,5,6,12,13,25
XALATLACO,EL POTRERO,UNIDAD DE CONSULTA EXTERNA,19.186192,-99.40036,1,0,1,0,0,0
XALATLACO,SANTA FE MEZAPA,UNIDAD DE CONSULTA EXTERNA,19.164303,-99.451321,1,0,1,0,0,0
XALATLACO,SAN JUAN TOMASQUILLO,UNIDAD DE CONSULTA EXTERNA,19.171609,-99.40257,2,1,3,0,0,0
XALATLACO,XALATLACO,UNIDAD DE CONSULTA EXTERNA,19.185813,-99.415525,4,1,5,0,0,0
JALTENCO,CEAPS ALBORADA JALTENCO,UNIDAD DE CONSULTA EXTERNA,19.658641,-99.066545,2,3,5,0,4,4
JALTENCO,CEAPS JALTENCO,UNIDAD DE CONSULTA EXTERNA,19.749701,-99.092727,2,5,7,0,0,0
JILOTEPEC,H.G. JILOTEPEC,UNIDAD DE HOSPITALIZACION,19.954759,-99.547046,0,9,9,30,26,56
JILOTEPEC,CENTRO DE SALUD BUENAVISTA,UNIDAD DE CONSULTA EXTERNA,19.992968,-99.577294,1,0,1,0,0,0
JILOTEPEC,CENTRO DE SALUD TEUPAN,UNIDAD DE CONSULTA EXTERNA,19.941074,-99.696441,1,0,1,0,0,0
JILOTEPEC,EL HUIZACHE,UNIDAD DE CONSULTA EXTERNA,19.94783,-99.489801,1,0,1,0,0,0
JILOTEPEC,EL ROSAL,UNIDAD DE CONSULTA EXTERNA,20.0985,-99.6837,1,0,1,0,0,0
JILOTEPEC,LA COMUNIDAD,UNIDAD DE CONSULTA EXTERNA,20.012841,-99.588378,1,0,1,0,0,0
JILOTEPEC,SAN LORENZO NENAMICOYAN,UNIDAD DE CONSULTA EXTERNA,20.13749,-99.644386,1,0,1,0,0,0
JILOTEPEC,SAN LORENZO OCTEYUCO,UNIDAD DE CONSULTA EXTERNA,19.961226,-99.600291,1,0,1,0,0,0
JILOTEPEC,SAN LORENZO OCTEYUCO (EJIDO),UNIDAD DE CONSULTA EXTERNA,19.932433,-99.592958,1,0,1,0,0,0
JILOTEPEC,SAN MIGUEL DE LA VICTORIA,UNIDAD DE CONSULTA EXTERNA,20.067394,-99.593793,1,0,1,0,0,0
JILOTEPEC,XHIMOJAY,UNIDAD DE CONSULTA EXTERNA,19.905727,-99.636647,1,0,1,0,0,0
JILOTEPEC,ALDAMA,UNIDAD DE CONSULTA EXTERNA,19.991619,-99.668696,2,0,2,0,0,0
JILOTEPEC,C.S. AGUA ESCONDIDA,UNIDAD DE CONSULTA EXTERNA,19.980635,-99.576744,2,0,2,0,0,0
JILOTEPEC,DOXHICHO,UNIDAD DE CONSULTA EXTERNA,19.905759,-99.557477,2,0,2,0,0,0
JILOTEPEC,LAS HUERTAS,UNIDAD DE CONSULTA EXTERNA,19.973114,-99.556908,2,0,2,0,0,0
JILOTEPEC,SAN JUAN ACAZUCHITLAN,UNIDAD DE CONSULTA EXTERNA,20.146945,-99.597085,2,1,3,0,0,0
JILOTEPEC,SAN MARTÍN TUCHICULTLAPILCO,UNIDAD DE CONSULTA EXTERNA,20.093896,-99.648355,2,0,2,0,0,0
JILOTEPEC,SANTIAGO OXTHOC,UNIDAD DE CONSULTA EXTERNA,20.122985,-99.547472,2,0,2,0,0,0
JILOTEPEC,CALPULALPAN,UNIDAD DE CONSULTA EXTERNA,20.05837,-99.63404,3,1,4,0,0,0
JILOTEPEC,CENTRO DE SALUD XHIXHATA,UNIDAD DE CONSULTA EXTERNA,19.964577,-99.539925,3,4,7,0,0,0
JILOTEPEC,CANALEJAS,UNIDAD DE CONSULTA EXTERNA,19.978463,-99.606012,3,1,4,0,0,0
JILOTEPEC,CENTRO DE SALUD JILOTEPEC,UNIDAD DE CONSULTA EXTERNA,19.951905,-99.531056,5,2,7,0,0,0
JILOTEPEC,JURISDICCIÓN DE REGULACION SANITARIA,ESTABLECIMIENTO DE APOYO,19.960891,-99.5324,0,0,0,0,0,0
JILOTEPEC,JURISDICCIÓN SANITARIA III. JILOTEPEC,ESTABLECIMIENTO DE APOYO,19.950209,-99.532615,0,0,0,0,0,0
JILOTEPEC,OFICINAS DE LAS COORDINACIONES MUNICIPALES DE SALUD JILOTEPEC NORTE Y SOYANIQUILPAN-POLOTITLAN,ESTABLECIMIENTO DE APOYO,19.951785,-99.530639,0,0,0,0,0,0
JILOTZINGO,CEAPS SAN LUIS AYUCA,UNIDAD DE CONSULTA EXTERNA,19.49605,-99.3536,2,4,6,0,4,4
JILOTZINGO,STA ANA JILOTZINGO,UNIDAD DE CONSULTA EXTERNA,19.541,-99.39474458,1,0,1,0,0,0
JILOTZINGO,CENTRO DE SALUD SANTA MARÍA MAZATLA,UNIDAD DE CONSULTA EXTERNA,19.5194,-99.3784,2,1,3,0,0,0
JIQUIPILCO,HOSPITAL MUNICIPAL HERMENEGILDO GALEANA JIQUIPILCO,UNIDAD DE HOSPITALIZACION,19.568048,-99.630538,2,5,7,18,16,34
JIQUIPILCO,BUENOS AIRES,UNIDAD DE CONSULTA EXTERNA,19.617109,-99.668108,1,0,1,0,0,0
JIQUIPILCO,EJIDO LLANO GRANDE,UNIDAD DE CONSULTA EXTERNA,19.572315,-99.664641,1,0,1,0,0,0
JIQUIPILCO,LOMA HIDALGO,UNIDAD DE CONSULTA EXTERNA,19.595959,-99.648429,1,0,1,0,0,0
JIQUIPILCO,MANZANA QUINTA,UNIDAD DE CONSULTA EXTERNA,19.53896,-99.601613,1,0,1,0,0,0
JIQUIPILCO,MOXTEJE,UNIDAD DE CONSULTA EXTERNA,19.570177,-99.632748,1,0,1,0,0,0
JIQUIPILCO,PORTEZUELOS,UNIDAD DE CONSULTA EXTERNA,19.528253,-99.65742,1,0,1,0,0,0
JIQUIPILCO,SAN ANTONIO NIXINÍ,UNIDAD DE CONSULTA EXTERNA,19.672233,-99.678183,1,0,1,0,0,0
JIQUIPILCO,SAN JOSÉ DEL SITIO,UNIDAD DE CONSULTA EXTERNA,19.603724,-99.670408,1,0,1,0,0,0
JIQUIPILCO,SAN MIGUEL YUXTEPEC,UNIDAD DE CONSULTA EXTERNA,19.540268,-99.712752,1,0,1,0,0,0
JIQUIPILCO,EJIDO LOMA DE MALACOTA,UNIDAD DE CONSULTA EXTERNA,19.658063,-99.669254,2,0,2,0,0,0
JIQUIPILCO,MANZANA SEXTA,UNIDAD DE CONSULTA EXTERNA,19.532301,-99.591643,2,0,2,0,0,0
JIQUIPILCO,SAN BARTOLO OXTOTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.621753,-99.616044,2,0,2,0,0,0
JIQUIPILCO,SANTA MARÍA NATIVITAS,UNIDAD DE CONSULTA EXTERNA,19.581393,-99.609189,2,0,2,0,0,0
JIQUIPILCO,SAN FELIPE SANTIAGO,UNIDAD DE CONSULTA EXTERNA,19.607942,-99.652985,2,0,2,0,0,0
JIQUIPILCO,JIQUIPILCO,UNIDAD DE CONSULTA EXTERNA,19.560895,-99.607081,3,1,4,0,0,0
JIQUIPILCO,SANTA CRUZ TEPEXPAN,UNIDAD DE CONSULTA EXTERNA,19.569444,-99.703524,3,0,3,0,0,0
JIQUIPILCO,U. MÓVIL ISEM RANCHO ALEGRE,ESTABLECIMIENTO DE APOYO,19.567168,-99.630922,0,0,0,0,0,0
JOCOTITLáN,CEAPS JOCOTITLAN DR. ADRIÁN CORREA CEDILLO,UNIDAD DE CONSULTA EXTERNA,19.700418,-99.790314,2,5,7,0,6,6
JOCOTITLáN,HUEMETLA,UNIDAD DE CONSULTA EXTERNA,19.715016,-99.737137,1,0,1,0,0,0
JOCOTITLáN,MAVORO,UNIDAD DE CONSULTA EXTERNA,19.704944,-99.822165,1,0,1,0,0,0
JOCOTITLáN,PROVIDENCIA,UNIDAD DE CONSULTA EXTERNA,19.698757,-99.750893,1,0,1,0,0,0
JOCOTITLáN,SAN FRANCISCO CHEJE,UNIDAD DE CONSULTA EXTERNA,19.677312,-99.748185,1,0,1,0,0,0
JOCOTITLáN,SANTA MARÍA ENDARE,UNIDAD DE CONSULTA EXTERNA,19.725945,-99.816117,1,0,1,0,0,0
JOCOTITLáN,TIACAQUE,UNIDAD DE CONSULTA EXTERNA,19.671203,-99.712475,1,0,1,0,0,0
JOCOTITLáN,SANTIAGO CASANDEJE,UNIDAD DE CONSULTA EXTERNA,19.78642,-99.971081,2,0,2,0,0,0
JOCOTITLáN,BARRIO LA LUZ,UNIDAD DE CONSULTA EXTERNA,19.715226,-99.714159,1,0,1,0,0,0
JOCOTITLáN,CENTRO DE SALUD SANTA MARÍA CITENDEJE,UNIDAD DE CONSULTA EXTERNA,19.78227,-99.92882,2,0,2,0,0,0
JOCOTITLáN,JOCOTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.705509,-99.794178,2,1,3,0,0,0
JOCOTITLáN,SAN JUAN COAJOMULCO,UNIDAD DE CONSULTA EXTERNA,19.753702,-99.968257,2,0,2,0,0,0
JOCOTITLáN,SAN MIGUEL TENOCHTITLAN,UNIDAD DE CONSULTA EXTERNA,19.752219,-99.921155,2,0,2,0,0,0
JOCOTITLáN,SANTIAGO YECHE,UNIDAD DE CONSULTA EXTERNA,19.702775,-99.701203,2,0,2,0,0,0
JOCOTITLáN,CENTRO DE SALUD LOS REYES,UNIDAD DE CONSULTA EXTERNA,19.674965,-99.761181,3,1,4,0,0,0
JOQUICINGO,CEAPS JOQUICINGO IGNACIO PÉREZ BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.049917,-99.532433,2,5,7,0,4,4
JOQUICINGO,EL GUARDA DE GUERRERO,UNIDAD DE CONSULTA EXTERNA,19.023299,-99.479312,1,0,1,0,0,0
JOQUICINGO,MAXTLECA DE GALEANA,UNIDAD DE CONSULTA EXTERNA,19.027657,-99.55645,1,0,1,0,0,0
JOQUICINGO,SAN MIGUEL OCAMPO,UNIDAD DE CONSULTA EXTERNA,19.100576,-99.530302,1,0,1,0,0,0
JOQUICINGO,CENTRO DE SALUD TECHUCHULCO DE ALLENDE,UNIDAD DE CONSULTA EXTERNA,19.112823,-99.523972,3,1,4,0,0,0
JUCHITEPEC,CEAPS JUCHITEPEC IGNACIO LÓPEZ RAYÓN BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.101605,-98.886963,2,4,6,0,4,4
JUCHITEPEC,SAN MATIAS CUIJINGO,UNIDAD DE CONSULTA EXTERNA,19.0822,-98.8494,2,1,3,0,0,0
LERMA,HOSPITAL MUNICIPAL LERMA,UNIDAD DE HOSPITALIZACION,19.326935,-99.476313,3,7,10,18,24,42
LERMA,CEAPS COLONIA GUADALUPE VICTORIA HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.401237,-99.452522,2,5,7,0,4,4
LERMA,CEAPS IGNACIO ALLENDE,UNIDAD DE CONSULTA EXTERNA,19.365511,-99.492655,2,4,6,0,4,4
LERMA,SAN PEDRO HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.40444315,-99.47603299,1,0,1,0,0,0
LERMA,ZACAMULPA HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.39352647,-99.44836107,1,1,2,0,0,0
LERMA,CENTRO DE SALUD SANTA CATARINA,UNIDAD DE CONSULTA EXTERNA,19.398439,-99.490237,2,1,3,0,0,0
LERMA,COL.REFORMA TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,19.38953405,-99.4837555,2,0,2,0,0,0
LERMA,SAN LORENZO HUITZIZILAPAN,UNIDAD DE CONSULTA EXTERNA,19.40125297,-99.45248899,2,0,2,0,0,0
LERMA,COL. ÁLVARO OBREGÓN,UNIDAD DE CONSULTA EXTERNA,19.3786265,-99.49599442,1,0,1,0,0,0
LERMA,SANTIAGO ANALCO,UNIDAD DE CONSULTA EXTERNA,19.33177973,-99.44754122,1,0,1,0,0,0
LERMA,SAN MIGUEL AMEYALCO,UNIDAD DE CONSULTA EXTERNA,19.30346575,-99.45877877,2,0,2,0,0,0
LERMA,SAN NICOLÁS PERALTA,UNIDAD DE CONSULTA EXTERNA,19.35808208,-99.4849339,2,0,2,0,0,0
